customer_id,total_transactions,total_transaction_amount
8c14daeddfbe41c4bc574cfc6acdf2ff,8,72.05
638eb4b1d24b48e1bbcb15e5b5326650,8,71.96
d00c733c9c8d4ae7ad41c53750f64c48,8,71.62
09c957e5a4ac4c339b25fe08b12cd921,8,69.95
a4ab755ad5d748ba8bb1bf32b6096e83,8,69.82000000000001
315a53ae710942a89c5351d1c05dce8b,8,69.18
8cf689ca692c4afca40523f14633d523,8,68.6
cc1799daea854f6ab213987868322e76,8,68.13
2c3a15a27abf4226bd0390441af59fd7,8,68.06
dfbaa2d903cd45aabedbc695e7995664,8,67.6
5499b8b628354735bd656d900fec8179,8,67.55
f0ceb17311614d6fb67eeeefe1011b01,8,67.1
ebaf30c4b8e643f69a78f5fddcdc42ae,8,66.64
d6b061ef911a456891d99909ac4069c5,8,65.99
1e7f8996c341413aa707fc95bc3482ff,8,65.78
397363559b35488cb7f52f79b055a331,8,65.44
a14c2517450542f4b55c2c13901e21ca,8,65.41
da9e3b4b8c8a42a290186283a02b950d,8,64.71000000000001
6242d849cb3e401aa398ef3aefd21846,8,64.32
e31ba2c5c35e4598889fd816c811f326,8,63.55
476546d2bdc34a8fbb07bb916f1505aa,8,63.24
d29e810a0e4242819eb95cd926d641ce,8,62.78
53752b0f3fc94815be87d75f7d6b5d0c,8,62.77
46444d6ef3d54998a3bbfc5e1afa2e66,8,62.58
6e7a3b3499324084b562ca674d681f81,8,62.03
c0d210398dee4a0895b24444a5fcd1d2,8,61.25
614c0569deff45ab990b0f423675490f,8,61.06
201969e0f3a7480eba5a291687c45cb9,8,60.769999999999996
01772eae932447f9a853461a60820dc6,8,58.28
4e0d84ccaeb2468d93417121730145ef,8,57.260000000000005
600110e8ae6643c693aa32401008422f,8,57.120000000000005
c6c16209ec924960a5f7d8054d24978d,8,57.1
79e166993dd74c438266c11887d6b783,8,57.06
33b98f82f88d4775ad8abc05cbeb7c8b,8,56.08
3b65578368194a428d38390dd27cd447,8,53.89
6a4066d776b64dde8c0444d2f1c14f5f,8,53.14
7a217a13b2ff4413814e6c9cf1b3b927,8,50.730000000000004
aca8c903aaf54ff5b9fd388f8fd0a013,8,49.92
0c4636aab4284e1484b7f88c6d48ba36,8,49.629999999999995
4cc6c5def8b947a0a681456316553f78,8,49.47
75ebf737270f4aed850374986aac7333,8,47.55
b7724737a4184c609f7b5075d0865d63,8,46.97
3cdcb601f0934a8483a4c5e7ce92cf17,8,45.87
ad80753fc9e0485c9e6b1cc9478d827f,8,44.33
04dc393b52714269877cf4ceda3f78f8,8,43.93
b1b28e36ca0d4c849f7a9204a9a78eff,8,43.86
6d1b4ddc6746413e94754ee176a20ac6,8,43.73
84eb11751c674c5ab910f3bebe78586d,8,43.65
f8c07073fb89432d996725a3225e5e38,8,43.480000000000004
1c8824395cc444fc99c6a2fbf295786c,8,43.01
a4e7d9d612f747b997fb9c174a1c5b45,8,42.63
36329126ff414cb08add9e80e25410a2,8,42.55
0ae3f297443a40f9b081f5dec14e6ad6,8,42.53
6046562b4893477b95a0710c089c7130,8,41.29
b62f7fa13e5c4e81ae08a259b700b65c,8,40.69
0a6d56d11a9b43bdb6aec1be26ae3f52,8,39.82
01d26f638c274aa0b965d24cefe3183f,8,39.74
251fa816e9b84da585d07025ee0388ce,8,39.129999999999995
37a60351fd89457d8ea4b19df2b0b75f,8,38.95
f7ebbbab571d44ec883575b11009be2f,8,38.89
b9c53d6ca63c4e638567827345f412c9,8,38.589999999999996
a50ed51e4fda4d59ba643749469894c4,8,38.39
45c5b119449a495d8c47c1fb1bc65244,8,38.28
c3d7056b8e6c46d78d6baf651c3f9ca0,8,38.260000000000005
b1cb97cf06864dc69bfff52d7413f067,8,38.05
c2a28822ad204e448297f85f0ecbcbd8,8,38.05
90e92f7c1af5428ba3b5f3c418017663,8,37.980000000000004
6d45fac16b3d477e822bb9147b3238a9,8,37.839999999999996
82243dd9efde4424bf39e2367fc11bd2,8,37.43
dbb4766b7dd94ca2b83a855312a3ebe9,8,37.12
61e18c335a324e0fbadf97cfc07ddb22,8,37.09
546d58ea43274df6875254b4201fd3a4,8,36.79
71ce5de6f6e74f8b97086c55385f54c0,8,36.46
d2e88e95c0ae41c0980e4cfc10d162d8,8,36.3
50db32c4a95345ab93b8b5119f819970,8,36.11
21da6ca3b11e4949b917f750cc886c63,8,35.88
20fe5847b1a84141ba23bc430bc89768,8,35.64
b2013e977b734663b47883cfdd0bdebf,8,35.61
d85cd80ce9b249c2be34c290999075d0,8,35.58
b13a646bdb6a456bbb5bdb4c2d88d7dc,8,35.51
fd3505ed43464f8ca88b7b0fc19c94d1,8,35.41
2f3964e445744ce29ecd95c7656fbf22,8,35.29
6daa614ce185462287c3cef447780a92,8,35.06
d12f8c848c854a9ebf3443457e172e01,8,34.96
b0b441a558da4511ab7c59b4ff1284e7,8,34.58
c24ab1ea4d9a4e85971c7708c8cc5d2e,8,34.42
728036f087b945e9add781c1bfb8d885,8,34.38
8ebb4b878bae43feacae47f0fad3654a,8,34.08
0231c913a51e420783be6bdeb75aa842,8,34.01
155c4892fe1748d885cfc18f619597ed,8,33.67
eede24fefb4a421097e3bfb6979c828c,8,33.65
b9d1a125fe14420181322874001f4fc9,8,33.52
6cabe7c6741e4f0eb048ca7db74aadc3,8,33.480000000000004
f5b84c63d6514f02bed8258e627f172d,8,33.480000000000004
d0364573196344df9de76b5a5ddbf6bc,8,33.39
2f386a964e3249448cc16cf9dfcd6f65,8,33.34
d02a68a052244f20a5c3ab0540607a1d,8,33.31
ab7238cef5b942cea9b10b4801bb1f5e,8,33.260000000000005
5b38aee166ce4085b324b01e01b0a808,8,33.19
7b9ecafad61242e5a1bc2177fe97f09b,8,33.18
671a142bc07e47389b920cb0c37793bd,8,33.14
abd10430922642a2afac8fcaaab4dd14,8,33.12
e668676a93b44ceb900e81d53c48126e,8,32.97
a13d12b423c0443cbaa3815ce04ed056,8,32.91
eccaf1fd7f144b42a2489c941e9d65a2,8,32.89
0d8ed206607c4ff98c9222339de108f2,8,32.7
b0df19319fa442de9dd18e0e52236bb0,8,32.69
4f02999a3969418f9d5a5f0e26da560f,8,32.67
15705f6ebfe4407991e5707d830aacb7,8,32.51
be732af3a7064964adc6aba76a79913e,8,32.45
c61687ff14f047dd8efee4723d464290,8,32.42
ee1cfd321c9c4f0fa2a2f6078078a0e0,8,32.29
f38a220042de4c90a5f967ef6c4403d5,8,32.19
0cf6244daee84b73afb0c96ff4ad3454,8,32.12
62964b89979b4e91b8d33ff7d2cf4e86,8,32.089999999999996
6ff0609fb8394bde8695e81d4809e3ba,8,32.06
4150dd859f444e338eadb7e570a0e183,8,32.04
5a5f5e54f76249b38c884d35a4cca242,8,31.97
ddaabc163dc24449b24b391ffc880aa3,8,31.810000000000002
22588cd5f5e14859b153c7e9221085bd,8,31.71
dadb31505e854404bfe006d756b23772,8,31.46
3723ab433eb44fa9b236768166f7e1e6,8,31.2
8e7c87c1927d4f05ad25b0cbfc1cce54,8,31.19
1651e5b1270448a8a401790745bd1c6c,8,31.1
7b3b36fdf2da4b9485571026a4c1a128,8,31.01
c29c5989f2dd444080daae5a0f6db71a,8,30.97
43a50d7e5c8547a9aa1ec31291b9fc30,8,30.91
e6d3335fdf2c4cd2ac8edcd2bb06b289,8,30.91
4d72f75250a141dabf04ec46ad021322,8,30.75
3f9ffd2f4d14467b8aada5f88ed06c10,8,30.59
4bbc98fd8048429eb9dbfd856e1288d7,8,30.47
66bacac758ea46f7a08baea5a463ee27,8,30.47
139ec5adeeac4afcbcff62bc3c867330,8,30.43
9aa11a3cdbac4c0192706ac2b7aa40da,8,30.39
6545703d7db34d2ea96ff20e21bb83c3,8,30.33
2501ffd88b2b44d28810e3c3387fbcca,8,30.32
458ab43bba82460396cd9cc7afc3d12f,8,30.3
0a53d7787b594ba79e69cf19de80a8c9,8,30.27
5c88ee3a82f04c4387bafc80311cc038,8,30.23
ed1418961ec34a12bed2a53bb712b58d,8,29.950000000000003
4e61c5266747430e950bbdb0e522722b,8,29.93
56b1a70016c74f6db9376a33cb423dd5,8,29.880000000000003
957c78e7515f4176a1fc3cebcaa9a020,8,29.790000000000003
494878fa78c34b3190387f5a989c9d47,8,29.729999999999997
a1fecde30e6842178763eaabe1d77b2d,8,29.490000000000002
a2d1073735424cc68c95b2024d054c61,8,29.29
39617ba92d4c4de8802669c02da1b1b5,8,29.22
c53c106e77ea4b72ad89c3e1897b3449,8,29.04
8109d451a16e4e2690383f084e575a57,8,28.86
1303cccd542e4e63af9e04f2587e6261,8,28.729999999999997
9b7880f5980b4df8bc3d3a7f895f6174,8,28.58
c0e549a3709e4c34bf744a36143c2e9f,8,28.45
408d9cb496c148a199e4df7cd31452ce,8,28.44
23ce738b421d4731a8f8c09dea537aea,8,28.29
da7aced8db154427a94a9008200267e4,8,28.259999999999998
54d488ee95fb4674b38fcc647ea040e7,8,28.08
519535de1dd84ed79b9ddbdf00e9002b,8,28.04
d7f4f015cefd445ab7010094d63b7ee6,8,28.03
d122a4332290450fbecdca2d5e15ee0d,8,27.95
fc8600d39af040a0a5bcf8e8311e4c29,8,27.900000000000002
988cc778d73f461f9b7ef0c66f6b98ba,8,27.799999999999997
8b15b7b0e20a4ee7b6c0104a4347056b,8,27.78
1f816dc54c0144849c0a8154ba61a64f,8,27.77
d59b9601634a4116bb65209fe2a47af5,8,27.740000000000002
df19a9e4851c4d1dbf3d01024e0229cb,8,27.679999999999996
c3e36389d78348d18458eafd6f35bc1c,8,27.63
b8279605177341faa5a65c6587c1db9c,8,27.57
f092d429217c4a18a2c326971bbc4b7e,8,27.52
54f3e89d8e054759917edc94ad6a2344,8,27.45
e580c664a36342a09a98ed49dad43130,8,27.29
73d69d9ca6614a74aa22018020d33587,8,27.23
a778089b56034462b625fa458be8d3e4,8,27.23
220275bd508641738fb2f8051c2ae47f,8,27.07
b3e4bca407e849568ceec8454336bc24,8,27.03
1e79314ada3445fc9fdd08739ee457e0,8,26.95
ec141650f36340a0a68a1e1e8cf79cd0,8,26.95
5549b705af144f9aa6ff76a1515fc908,8,26.92
4b4be4fd3baf4e8b834fccd38ca81fbd,8,26.89
d034e28ea9f846e497eac1f24eee7fe0,8,26.880000000000003
c46ed73da4564845b40f2d0ff116bb00,8,26.52
67577a6f27c34de29db389d4a476b96e,8,26.47
46c03cc2bbfc4489a3f07d71c852bc9a,8,26.46
78263466042f4dfa91bd390107158277,8,26.45
61a2713a058b4ee782d1fbeced01b400,8,26.44
2a18130a7d8e4824a57f2a9ef8c9920b,8,26.35
00cf471ed1aa42a8bdde5561d67da2b1,8,26.18
be65aa372ab442dca0774ec6f2d738af,8,26.169999999999998
15e53cabc5a2440faa9c4a03de081b49,8,26.14
fb069eb2673b44d98520951eddda77e1,8,26.14
ca551ac435c94399ad6af9005461e7e0,8,26.02
80ea72d3b2034082a0a2159179becaa7,8,25.77
185ba3e9804549e7a095fb2635402bd7,8,25.76
f0909775a38e450e99f1e426e0807b30,8,25.69
fcaccfeda18b4ac08d5a25b64b4368f2,8,25.540000000000003
569ae3091eaa4c0c8378680dbff44d71,8,25.53
d2cbcf6fac5b47149b822875c3c08898,8,25.459999999999997
50ea5fb747ee4f8a846acee4c3d8366f,8,25.45
9ed7fceee29a4a83978b5c9caa06da35,8,25.43
2bc488b1838449ebb5550f7772483a4a,8,25.37
eece6a9a7bdd4ea1b0f812f34fc619d6,8,25.36
8c20d3c8e4ef4ad997923937a2637851,8,25.35
4fd7abad5827432d8baa4efcdcc9b6e0,8,25.24
b50b135eb4c04dd9ad7f64d50f5c8855,8,25.23
a7456960b600412fa516433d4821361c,8,25.22
709b5c9e392a4bd0bfa7c41e1b86fae4,8,25.2
b9079c08178248a2a3c7409ee65c33a5,8,25.16
3959ea9e1eb04b949624159af55ea993,8,25.1
de66a1379276494ca24ca63779aa2bf3,8,25.060000000000002
343543ae92b8457d924cd7a8eaa7a955,8,25.02
ba12d53863b3456f930ac62e2503fe48,8,24.91
f65f6992eefd4878a7e4eafc86c51823,8,24.869999999999997
8ba283a95f6c419daa338eccdd19e77d,8,24.81
ef17a961d61f4ad0852a77af25b8756d,8,24.78
bad8cb8365e44604b3d415b78dc77582,8,24.630000000000003
10c9361517054a538aade27e19884bbc,8,24.57
a9a42f9974e24e0396f87c62881e5369,8,24.52
19922e284d024fd2961bc2d2e7172ab5,8,24.45
5e8b47c6fcec4da0afbe79062da79e04,8,24.27
6dd47b62e0ed48239a529539174865ae,8,24.259999999999998
8f357eea66dd47e7ae3f5c59024f391c,8,24.25
69426d0b7c344fe68f6271ea3d06b804,8,24.240000000000002
8022a26a53f44603831e8c96aed676f5,8,24.130000000000003
5ed0135d7ad9443f82a69861cb2fdb3e,8,24.1
1dc9b41fe5164221a7f77010aeae449c,8,24.09
4d870b9ba1a542e79bb73d495e5a41b2,8,24.080000000000002
617d731ade3348bb8236f2910cd92fdb,8,24.080000000000002
a90ef297656f4150af47cd391adf276a,8,24.03
aff95fbae22348daa57ca6ef60a85f8c,8,24.03
7f04a0c0c4da4da184ecdbae67ee6acb,8,23.98
ee0089665b36416899b946ba07de9457,8,23.96
0fd94650b0bd46c29140b2742eed0bea,8,23.85
4f922af2b5da42cf9d6dafa0a95fc0ac,8,23.84
8dee67fd2fb842eb8ae0439e3b03355f,8,23.759999999999998
2a5c1037bf364a80ba6dfaec80c02572,8,23.72
cbe87ab8d5ef41cb9a986196bdcb653f,8,23.68
26b829cb9bf64ee7b5fe79a7a7ba1c4d,8,23.6
2d0884ac790148f3a57e97a84eb3d302,8,23.55
bbb006e2e4524989adb8838954fb96d2,8,23.490000000000002
9a0b723307124e66a9a59c5b18122527,8,23.43
306fcc2f329e4061bd1756c36c322175,8,23.4
e4a3ed93b6a54f5cb3b50da3435e0ae1,8,23.35
867c1207f19944cfa45ed38a525d2a1a,8,23.28
de3f4ed5cb4a489db3326317a09cb068,8,23.22
0ff3736229e8441782cd2ff18571e2c5,8,23.18
9da6fe9306cf422497b62ac85ddd0f1b,8,23.1
b991ce65f2094154a29d1bc76abdd272,8,23.09
7f0124b2a6e94e8fba10c4055d8edde3,8,22.85
b4e06068cce54e3d9c3c55ad6f0e5065,8,22.7
bee2341406574e78a0f0462d0136bd9b,8,22.68
8a6a2df8be214007991afb612eb64c1c,8,22.619999999999997
8b9c4b3e870f4b9e89a24d8d1ff8689a,8,22.57
b91c99612ba54860b8702522d5431904,8,22.55
9f2bbc9d8b65448aab330a6059292679,8,22.51
94a67c2fb1b647ee93f6f147a100e9b3,8,22.5
d4864a84304f4c988cf9748813ade9a5,8,22.36
3fab840fa8cd489faf5b86ae7e49b340,8,22.32
bd215efd787d4305a006a56154fbcb67,8,22.31
be7118b321cf45309618ddf31872648f,8,22.3
5bfbf2afd12c4f49931e100c26506855,8,22.28
ec5220b1f125408fa76426bb33f54b7e,8,22.22
5c308710330a4fc8a84dca08487ca477,8,22.15
86a612903b4b4b3f982eeae088dee3cb,8,22.060000000000002
f21dc202f8084b96a2cbaf006a35e187,8,22.06
2db5a3aee6e1416dbc9c90cc41e30342,8,21.93
c1da72caf3c34c359429b217456cf2eb,8,21.88
5b38d876f0b449e58efee9f9f611dfac,8,21.79
58a2e3a01a5743d4900d6ad067f515f7,8,21.75
5c501c6fa5e944e6a613bf4c481a18d1,8,21.65
9b6e529df1234889bb807759037a3f7d,8,21.47
9e1b77408fdb414bb6d36a1aa04567e8,8,21.41
95b95235974640cbba424d0b3e3a1f30,8,21.39
c38c65f6837d42d8a2c15a2acbc15366,8,21.31
cf5cf2888984419caa208cfb849c86b1,8,21.3
2d2dfdca54a04c69832279c0161623cf,8,21.2
51cc938740184e4a8eaf3423dc4fb662,8,21.15
b32ff257e4fc4fda88140a74b68850b1,8,21.14
3909e7107fb7499ba95e0f2882f6b12d,8,21.09
b94e988ed63a498aab070a6a64458812,8,21.08
a96861615a41443faaf14546c970a012,8,21.07
a1a8f40407c444cc848468275308958a,8,21.05
cc961a6ad5dd43008e8e6a17d65604ea,8,21.05
63f15b2c4c504f119c5b0a7245d2d7e2,8,21.04
7be9450df7d045f1b7bf07991a193315,8,21.04
0eae927d54084bd5925a65d801a665cf,8,21.020000000000003
f062a057cfcc49c39563e045d4e1c0ec,8,21.02
9ee6d43d9b3943e1aa01a848121d42d4,8,20.95
6331a277483846d79c90feda3a4dcd43,8,20.919999999999998
67262718a9d84484abd5e59073bfc05b,8,20.91
ff71a5ae9c964d4195f69d15cd2aceeb,8,20.87
5c7c87fe62614cef84805e832e322874,8,20.83
8dc17515545e42d9a2974a3aebc3aa69,8,20.81
95dc4202ae22461d865b13da40b3d557,8,20.770000000000003
00ad4c2cace94f67a6354ec90d6c6f45,8,20.73
549dcda4abdb4803aa423e1d982a5f30,8,20.71
4be1127413db496d8103c783ae72058b,8,20.630000000000003
b447ba6643bb49a585413cae3fb30a3f,8,20.54
8e8c022a3b034c139b5f34f5dfa0fbad,8,20.49
f26b1197f515468cb0ffe50fea8c1e0b,8,20.48
45a3e440f28e49c7a52d6b73df3c2143,8,20.47
0def8320fc9e4ec1a74e75bd3e1a993f,8,20.450000000000003
ca7869c969344253bee98344942642e0,8,20.45
f22e272f28284d3cbd5eee68341225b4,8,20.43
9b556b96878a469dbbcf6118abbf96e6,8,20.39
33ca79edeaf946929d96acd1d4c1d4eb,8,20.369999999999997
0cb086ad62d34af1b8a3fc1860e4215f,8,20.259999999999998
87360e453d234d65a71d3b2f38958bbb,8,20.2
8045834137dc47faa24f2c4547969f33,8,20.18
cc8517a6a22448f6b604fae44ea2bd51,8,20.09
ee349702b3984aa3a79bd507cd1a3fbe,8,20.07
208ee0fcd764461c8cd493c68a72bd81,8,20.05
6d8ee9fcbfb14508a2a7fe4f3f65ce61,8,19.98
8d041a344de14de1af61420f32387931,8,19.95
7ed6855e376d43b4b1541c91fefaf427,8,19.89
9431b531c73f402a810754e48c8eac0e,8,19.82
3f36bc1d5fc0499b9f96f62348f0f9b0,8,19.78
1b667a302203459bb846c430ce1b1bba,8,19.72
1099fec5d4bd4c9caf1d9c29619b5a4c,8,19.7
3afdcadc6c364dbd93a68d29b6abbcb8,8,19.68
3497bd1dd534441bb31d5f8949fde980,8,19.63
7061e49179e34a4d8699b4f88c0ef085,8,19.58
2d681721c6b44e99b8f9b2bde904e1a5,8,19.53
2520b80ef6024377adb7d8fb5691160e,8,19.5
2347c2ad74fb40b1a9652cd9d1ca04ba,8,19.49
aea4564b32c5480cbdf1c5813d2aa279,8,19.47
69cc8fb8c5d34d18aa8237014204ac17,8,19.46
3fc4d0e0b39b4d51a22c20e782d0d31b,8,19.419999999999998
bdc01fa3a83c4913972c79b34443e152,8,19.35
dc5b925a97f7446fadb79999b9f2db33,8,19.34
e2e0fce58b6d4c239a69ab22f4e6fd58,8,19.27
be35280537a345a588aeb3c66e6190d9,8,19.25
6f04a68e93df44d1b2329a399016452b,8,19.240000000000002
ad9c1730a8124d3dbb40e9aa5d98c608,8,19.06
123ec648e228460589182607c0db4dd5,8,19.05
53240b77536a401d9f7a507325ac731f,8,18.89
981285f3c81d491086cffd54eefbc436,8,18.67
ec24a28bab9a4548baa8a3f34800f8e1,8,18.64
3811a4ccb2d14bd39fb2249e5a67aea9,8,18.61
6f72b97a722449dba554f7c78a9112ca,8,18.56
55f3d55244f349f58341a1aa340f9368,8,18.55
dc46f3ce61c3449c855f40c3fcf2e29b,8,18.47
ab19930f782f437a999bd981404c1e5d,8,18.43
be36aa2ba392401db1b878f496b1b5c7,8,18.43
3d49100a7a3840dea1226cffe0bec553,8,18.4
b27ee195759a4d16a2f503c3ae3d40ae,8,18.4
d8ae7ec708c345f49b525458b53bf1af,8,18.36
3bab734e6b3e4c2a9a643cc9a1d970c1,8,18.31
df9877d5bcbf440f8548776a6d7e8da2,8,18.31
1b13f0dc7eca4451bf9dc1454140846f,8,18.25
442a16999bca4c9aa0da75ffe17cd043,8,18.19
2847621b6efc4ad5a039fe338fef2890,8,18.12
5fecc62c4ec14cd483894563b6f49549,8,18.1
630877cab20f4a3dae2c9e01cb8e0880,8,18.07
9b2ec72a4ee04bb1bbf360642f22e7d3,8,18.009999999999998
01e97a4633bf4963838a4aa9ed1dce3e,8,17.96
b2bf7d903b4a4aeb96d1ee1e23ebdd12,8,17.96
26fd17f8610343a9863c5fe6c287f4e5,8,17.92
b818e955451b47db9fc8767fa45e464e,8,17.7
a2a61641e2d84d66b4c59266e4ddc4f9,8,17.68
cf0046280ce841b682080a46a50de08f,8,17.64
e3dbe6d922674cf6b0d2054f8a6675f4,8,17.57
79aa711ee90c4297b1c6cb6f7d40421a,8,17.4
eb3ada86b4e3441b94d53427aa0d9eed,8,17.35
0f89bd1fee15490dab326aa5ea95eccc,8,17.3
0d24a49bc2ca4b38834bd30114979ee9,8,17.25
b4ff5422b22542c2942affb8d357db68,8,17.22
4d0f1506ae6b494f8bf11d4ddc700fca,8,17.2
148adfcaa27d485b82f323aaaad036bd,8,17.11
03533ca5a4244ca3ac48b9c8ccba8332,8,17.07
174a4dbebb74441da5adf64bca5e5c36,8,17.069999999999997
daabbe6246ef4472a2a579a3b246b43c,8,17.03
8c21762e5c1c4ea881f6a9989116b058,8,17.01
193c5e1694774171aed21630226e1147,8,16.93
5a1fba0d6d0e4cb183abc82b4ed586df,8,16.82
2b90cc782a274391be191cd221be2546,8,16.810000000000002
e8db8c4fb4fd40119ebe05310de8cca7,8,16.75
c82630e7fd8f4d37b204d92446638ebe,8,16.68
105b50604fdc47298aa592d8946b8ac5,8,16.66
188555b1b0674d40b60c86f91fcd1afd,8,16.66
8a5a1b0ec1114a56be3551e5783130ea,8,16.65
fa4afa7ddb4241c0b578e35e8a107a6c,8,16.64
3b8553d86d9d461eb54236ed123e3bd4,8,16.61
7d8a87a1607d43889a6a5d02138c0e3d,8,16.61
48dbc372c7164fe99b9a90f0249b6024,8,16.5
6c489cb73b4e4241bd292ba332e2ee8c,8,16.41
d20a00b702a248e981279374503de506,8,16.29
cc5acecea5ce4cae8b4529d418993f00,8,16.22
79580f0d57314cce9c8e05312f857c95,8,16.16
2e51a42242954c69acf329eec82b849d,8,16.12
349c817d5ca24c72953948c5180cd3d3,8,16.05
421ed5bbb1ee49bcac53da61d1d02c4f,8,15.97
6795e88d05b34521b4248c8d014d5609,8,15.59
834475cf0b65466584631c77eba7fca7,8,15.489999999999998
af1447ec7d6b4fef9998a831aedd3102,8,15.459999999999999
330392fa98824cdebfcbdb514aa786dd,8,15.299999999999999
8d857a9497b94b83852a5b71568b5781,8,15.280000000000001
d8c37aab56804696abd5a8f908fce779,8,15.26
b89526113c2a4313a6d0ec0522a77e7b,8,15.170000000000002
88054a37ec84477a84a9473844069827,8,15.15
888e2bf068674fd6a62589c7c6218952,8,15.129999999999999
b685bf9de0794b44ba299464a95aa679,8,15.120000000000001
2073b670f77040db9854ed363895fbc5,8,15.06
05e42f14818d4e82911557052b334e05,8,14.84
d4fa96bdf9c94098afaa05cfbeba1958,8,14.780000000000001
a225189b10a141d5bb1ff0a05265da4c,8,14.74
1b30646b85f5460eb255457678e02211,8,14.700000000000001
8e41b43818f144b784fc64fe8c27d3e7,8,14.65
fa75661c3aa848ea9090b77c9ecf37b6,8,14.57
7236a35b4970427cb85791371e40d96a,8,14.53
683d4ab8958245f28bad581931ef14cb,8,14.49
6b8dc8557ff1444da47b271bb0c2c73d,8,14.430000000000001
dd44e6a1f6f540298af26a842d134262,8,14.16
fe10aba544fe423480cae848d9a03919,8,14.08
33e69e3b0e7e46299c2d1547e181786c,8,13.93
31a99f67ed9f4b859c4279e55e11d3fb,8,13.91
f0ec5023e1d1406dbcadf99a5397126d,8,13.870000000000001
bd56398238844f63bf73ebe02ad4733a,8,13.82
cb1eb17c082144e1affcb320bf23d856,8,13.75
66871162ec084d02aeaf45791bea91fe,8,13.74
fe6aa84b089547149a6adfb80a17cb5d,8,13.71
13ecf35c6ec649db93b66c311b7e75ba,8,13.67
680fa93d47c14cac99128972256f9265,8,13.57
4d573916e3614e7c99b3ba26440efe40,8,13.15
482bfde0e0bb47d7bc5f4c45b8a892d0,8,13.05
17f8b8a8f4dd48c0925343e28d5e484a,8,12.98
b3b653c27e1d40139b88c05cedd25000,8,12.900000000000002
d0e37ab86e2a46df9674c6b80e80ab8c,8,12.870000000000001
c02b10e8752c4d8e9b73f918558531f7,8,12.780000000000001
a63cacafb3d24dca87a5d86d88a13dd7,8,12.78
233145afbbf9433599ed804197970a81,8,12.71
7fc12dee8c9144f3b3ae0a93f9406c31,8,12.59
6b040d1c99e84530ac93693ef5714da6,8,12.5
8cded7272788493a8e71cf419722b66a,8,12.200000000000001
0b12d4acf7224f74a35eba7db6586f57,8,12.2
f8a0d2e3a8464ce3929391a5f2b2ddb2,8,11.959999999999999
6e2e60cbf97448c9ae499babe8d3d769,8,11.88
ed05efcd8e7a49ef835fa6c1c29247a4,8,11.81
7671bd43fe8d4a4eab7aa1d8c3c011e6,8,11.65
8490563e978e4707b584e35ad1d56125,8,11.65
169bbd7e0d224a4aa056495c8629dd0b,8,11.56
c33c236fec0c4a3ba91389f33c7b7547,8,11.420000000000002
a2eab1f4ba0c4d339de106c93d509679,8,11.4
922a5db194704c84a436511c5ad50c43,8,11.38
7cf4c19a756644b08d9d82d2d7f9c46d,8,10.719999999999999
8ae49e01c5cc4029ad3758b6081b3bfd,8,10.219999999999999
b881af3e6e8549bbb8c2dfc4d230af8f,8,9.870000000000001
6dc73c7a96a944b3961e68e3776c46c6,8,9.55
e96ce7cd685344ca9335f6f9464050f5,8,9.290000000000001
ee306efefe954f7ea92afd7c85e451dc,8,9.06
c2a9b079816a46e79664ae0fe5858167,8,8.93
7b25c32a41fe421dafe15366b093fdd1,8,8.84
681e7f69b5084b7cb96529ac67513f23,8,8.21
fe4ce71deebb41efa852e9107c80870e,8,6.93
32fde4e7af274009a288b2268f994af6,8,6.1
87229f6c938e468cb7db6c53894bd1f7,8,5.38
dce784e26f294101999d000fad9089bb,7,1151.8600000000001
a73cf044395d46ea804f688490ad9227,7,1128.22
c7a5d7bab83a4d82a7f977b3d586f3d4,7,1118.73
7398c8784f3b436e9d7e312f1472ce26,7,954.3000000000001
9ca3e1ee578741e0b8b74f876a606c93,7,945.25
becf045d910a4676adc86bb2053165cf,7,868.51
0a7c7af5e814481b8e4a4a3b6e2f8697,7,861.33
d167940f7af04f4681daaa6d1bfd80a1,7,832.22
67819e7df4754ccc8e3386db19411ed1,7,825.69
8654992551964472a654f68702ee5156,7,810.89
a0f4c1aafeda4398a7afe66c37caf416,7,808.75
d820adac939d46078131f147d99d3f85,7,807.87
08a5adf50a9b40a9b5bb24019d0a55fc,7,766.55
01de69b5edab4b89859ea8a7214ba35a,7,765.88
522b6498c8d542059a50e4b09e3ed599,7,712.1100000000001
7f5d06ea8470483084f4b838227a6c7e,7,556.83
dee41cfae12043039ee3ed880778e7dc,7,550.83
fef91996598444bdbe6c9805fba34048,7,433.33
b1849c40e7b34593ae30b79f0744c84a,7,336.28999999999996
2f34a9bfb1c343adb97d9176ac5ebb1e,7,236.34
fba9a75c4d534c0a9a1d87f2900a4b2d,7,233.76999999999998
7926db9d939e49d4a2cd189aab24e4c0,7,226.74
1e8afbff73494145a26f9b5475dfc9f6,7,224.89
543fda4e7a1842c589960b0304e8ecde,7,223.9
0cc00e05b6be41e78d8385f64ccb5e15,7,223.25
512d897db7674d48b10c717f2e195e20,7,219.75
0c9fe9389f694052a6296b425cdb0d86,7,219.7
569bd9890e74463f84e96f4b4951f45a,7,217.95
15ed3d6a20b5481b8e988e792b37ece7,7,216.32
7c7b10eebc78403589efb52b42a2caa1,7,214.79000000000002
ec1761735b034ae8874bc979f0cd5862,7,214.71
143c28deab3f41f1ae3aa9a6670877b0,7,214.48
